error_type,record_id,stock_code,date,event_type,investor_name,source_page,evidence_text
FN,GOLD-920116-2024-06-30-002,920116,2024-06-30,其他,策星九天,PDF p47,"截至本招股说明书签署日，公司总股本为82,500,000股。本次发行前股本结构：中科星图38,250,000股(46.36%)，策星九天23,450,781股(28.43%)，幸福一期9,174,219股(11.12%)，策星揽月4,125,000股(5.00%)，幸福二期3,000,000股(3.64%)，策星银河2,790,000股(3.38%)，策星逐日1,710,000股(2.07%)。合计82,500,000股(100.00%)。"
FN,GOLD-920116-2024-06-30-003,920116,2024-06-30,其他,幸福一期,PDF p47,"截至本招股说明书签署日，公司总股本为82,500,000股。本次发行前股本结构：中科星图38,250,000股(46.36%)，策星九天23,450,781股(28.43%)，幸福一期9,174,219股(11.12%)，策星揽月4,125,000股(5.00%)，幸福二期3,000,000股(3.64%)，策星银河2,790,000股(3.38%)，策星逐日1,710,000股(2.07%)。合计82,500,000股(100.00%)。"
FN,GOLD-920116-2024-06-30-004,920116,2024-06-30,其他,策星揽月,PDF p47,"截至本招股说明书签署日，公司总股本为82,500,000股。本次发行前股本结构：中科星图38,250,000股(46.36%)，策星九天23,450,781股(28.43%)，幸福一期9,174,219股(11.12%)，策星揽月4,125,000股(5.00%)，幸福二期3,000,000股(3.64%)，策星银河2,790,000股(3.38%)，策星逐日1,710,000股(2.07%)。合计82,500,000股(100.00%)。"
FN,GOLD-920116-2024-06-30-005,920116,2024-06-30,其他,幸福二期,PDF p47,"截至本招股说明书签署日，公司总股本为82,500,000股。本次发行前股本结构：中科星图38,250,000股(46.36%)，策星九天23,450,781股(28.43%)，幸福一期9,174,219股(11.12%)，策星揽月4,125,000股(5.00%)，幸福二期3,000,000股(3.64%)，策星银河2,790,000股(3.38%)，策星逐日1,710,000股(2.07%)。合计82,500,000股(100.00%)。"
FN,GOLD-920116-2024-06-30-006,920116,2024-06-30,其他,策星银河,PDF p47,"截至本招股说明书签署日，公司总股本为82,500,000股。本次发行前股本结构：中科星图38,250,000股(46.36%)，策星九天23,450,781股(28.43%)，幸福一期9,174,219股(11.12%)，策星揽月4,125,000股(5.00%)，幸福二期3,000,000股(3.64%)，策星银河2,790,000股(3.38%)，策星逐日1,710,000股(2.07%)。合计82,500,000股(100.00%)。"
FN,GOLD-920116-2024-06-30-007,920116,2024-06-30,其他,策星逐日,PDF p47,"截至本招股说明书签署日，公司总股本为82,500,000股。本次发行前股本结构：中科星图38,250,000股(46.36%)，策星九天23,450,781股(28.43%)，幸福一期9,174,219股(11.12%)，策星揽月4,125,000股(5.00%)，幸福二期3,000,000股(3.64%)，策星银河2,790,000股(3.38%)，策星逐日1,710,000股(2.07%)。合计82,500,000股(100.00%)。"
FP,001282_199512_增资_024,001282,1995-12,增资,（待识别）,MD p450,       招股说明书  449  ②1995 年12 月，变更名称及第一次增资  1995 年12 月，瑞安市国环螺钉厂更名为“瑞安市三联锻压厂”。同月，瑞 安市三联锻压厂注册资本由31 万元增至88 万元，新增注册资本57 万元，其中 原股东孙国奉出资21 万元，原股东孙国敏出资14 万元，原股东张松满出资14 万元，新股东张银宽出资8 万元。  本次增资后，瑞安市三联锻压厂出资结构如下：  股东名称  注册资本（万元）  
FP,001282_200210_增资_025,001282,2002-10,增资,（待识别）,MD p450,"：张银宽系孙国奉之妹孙凤娟的配偶。  ③2002 年10 月，第一次股权转让、第二次增资及变更名称  2002 年10 月，张银宽将持有的瑞安市三联锻压厂8 万元注册资本转让予孙 国奉，转让价格为1 元/注册资本。2002 年12 月，瑞安市三联锻压厂的名称变更 为“温州三联锻造有限公司”,注册资本由88 万元增加至308 万元，新增注册资 本220 万元，其中原股东孙国奉出资67.80 万元；原股东张松满以货币方式出资 21.31 万元、以实物出资54.79 万元；原股东孙国敏出资76.10 万元。  本次增资后，温州三联出资结构如下：  股东名称  注册资本（万元）  出资比例（%）  出"
FP,001282_20040618_设立_000,001282,2004-06-18,设立,（待识别）,MD p17,"  芜湖三联锻造股份有限公司  有限公司成立日期  2004 年6 月18 日  股份公司成立日期  2018 年11 月26 日  注册资本  8,498.00 万元  法定代表人  孙国奉  注册地址  芜湖市高新技术产业开发区 天井山路20 号  主要生产经营地址  芜湖"
FP,001282_20150109_设立_015,001282,2015-01-09,设立,（待识别）,MD p52,"记时间  2015 年9 月10 日  成立日期  2015 年1 月9 日  出资总额  2,400 万元  注册地址  芜湖市弋江区高新技术开发区漳河路30 号汇峰跨境电商产业园一楼  企业类型  有限合伙企业  经营范围  投资管理、创业投资、股权投资、投资咨询（证券、"
FP,001282_20150325_设立_014,001282,2015-03-25,设立,（待识别）,MD p51,漳河路30 号汇峰跨境电商产业园一楼  成立日期  2015 年3 月25 日  基金备案编号  S81208  备案时间  2015 年10 月15 日  基金管理人  安徽同华投资管理中心（有限合伙），登记编号：P1022934  经营范围  股权投资，投资管理及投资咨询（
FP,001282_20170920_设立_010,001282,2017-09-20,设立,（待识别）,MD p43,"91330381MA298WTM4J  成立日期  2017 年9 月20 日  注册地址  浙江省温州市瑞安市桐浦镇桐浦村  主要生产经营地  浙江省温州市瑞安市桐浦镇桐浦村  注册资本  3,800 万元  实收资本  3,800 万元  法定代表人  张一衡  主营业务 "
FP,001282_20181025_设立_011,001282,2018-10-25,设立,（待识别）,MD p46,91340200MA2T68PM0M  成立日期  2018 年10 月25 日  注册地址  安徽省芜湖市弋江区高新技术开发区天井山路20 号  主要生产经营地  安徽省芜湖市弋江区高新技术开发区天井山路20 号  注册资本  100 万元  实收资本  100 万元  法定代
FP,001282_20181126_设立_001,001282,2018-11-26,设立,（待识别）,MD p17," 2004 年6 月18 日  股份公司成立日期  2018 年11 月26 日  注册资本  8,498.00 万元  法定代表人  孙国奉  注册地址  芜湖市高新技术产业开发区 天井山路20 号  主要生产经营地址  芜湖市高新技术产业开 发区天井山路20 号  控股股东 "
FP,001282_20190108_设立_012,001282,2019-01-08,设立,（待识别）,MD p46,  负责欧洲销售市场维护及新业务开拓  成立日期  2019 年1 月8 日  五、主要股东及实际控制人的基本情况  （一）控股股东、实际控制人的基本情况  1、发行人的实际控制人认定  截至本招股说明书签署日，公司共同实际控制人为孙国奉、张一衡、孙国敏、 孙仁豪。孙国奉与孙
FP,001282_20191112_设立_013,001282,2019-11-12,设立,（待识别）,MD p49,"91340203MA2UA1BT27  成立日期  2019 年11 月12 日  注册地址  安徽省芜湖市弋江区中山南路717 号科技产业园4 号楼3 楼  主要生产经营地  安徽省芜湖市弋江区中山南路717 号科技产业园4 号楼3 楼  注册资本  1,566 万元  实收资"
FP,001282__增资_002,001282,,增资,（待识别）,MD p30,程，约定三联有限的注册资本500 万元，由孙国奉以机器设备出资 175 万元，占注册资本35%；孙国敏以货币和机器设备出资162.5 万元，占注册 资本32.5%；张松满以货币和机器设备出资162.5 万元，占注册资本32.5%。  2、设立时股东出资的验资情况  2004 
FP,001282__增资_003,001282,,增资,孙国敏以货币,MD p30,备出资 175 万元，占注册资本35%；孙国敏以货币和机器设备出资162.5 万元，占注册 资本32.5%；张松满以货币和机器设备出资162.5 万元，占注册资本32.5%。  2、设立时股东出资的验资情况  2004 年6 月10 日，安徽平泰会计师事务所出具编号为平泰会验字【2
FP,001282__增资_004,001282,,增资,机器设备,MD p30,备出资 175 万元，占注册资本35%；孙国敏以货币和机器设备出资162.5 万元，占注册 资本32.5%；张松满以货币和机器设备出资162.5 万元，占注册资本32.5%。  2、设立时股东出资的验资情况  2004 年6 月10 日，安徽平泰会计师事务所出具编号为平泰会验字【2
FP,001282__增资_005,001282,,增资,张松满以货币,MD p30,62.5 万元，占注册 资本32.5%；张松满以货币和机器设备出资162.5 万元，占注册资本32.5%。  2、设立时股东出资的验资情况  2004 年6 月10 日，安徽平泰会计师事务所出具编号为平泰会验字【2004】 第395 号《验资报告》，验证截至2004 年6 月10 
FP,001282__增资_006,001282,,增资,满以货币,MD p31, 万元，共计162.5 万元；股东张松 满以货币出资57.5 万元，以实物（机器设备）出资105 万元，共计162.5 万元。  2004 年6 月18 日，三联有限设立经芜湖市工商行政管理局核准，并取得注 册号为3402012102584 的《营业执照》。  三联
FP,001282__增资_007,001282,,增资,孙国敏货币,MD p31,资产。其中孙国奉货币出资 175 万元，孙国敏货币出资100 万元，张松满货币出资105 万元。三联有限的注 册资本仍为500 万元。  本次货币出资置换完成后，三联有限的出资结构如下：  股东名称  注册资本（万元） 出资比例（%）  出资方式  出资状态  孙国
FP,001282__增资_008,001282,,增资,张松满货币,MD p31,75 万元，孙国敏货币出资100 万元，张松满货币出资105 万元。三联有限的注 册资本仍为500 万元。  本次货币出资置换完成后，三联有限的出资结构如下：  股东名称  注册资本（万元） 出资比例（%）  出资方式  出资状态  孙国奉  175.00  35.
FP,001282__增资_009,001282,,增资,债权,MD p32,0 万元已投入三联有限，出资足额、真实；债权出资10 万元已投入三联 有限，出资足额、真实。  （二）股份公司设立情况  1、发行人设立的程序  2018 年10 月11 日，三联有限召开股东会并作出决议，全体股东一致同意 三联有限整体变更设立股份有限公司。
FP,001282__增资_016,001282,,增资,其中孙国奉,MD p449,立瑞安市国环螺钉厂， 总投资31 万元，其中孙国奉出资11 万元；张松满出资10 万元；孙国敏出资10 万元。  设立时，瑞安市国环螺钉厂出资结构如下：  股东名称  注册资本（万元）  出资比例（%）  孙国奉  11.00  35.48  孙国敏  10.00
FP,001282__增资_017,001282,,增资,张松满,MD p449,资31 万元，其中孙国奉出资11 万元；张松满出资10 万元；孙国敏出资10 万元。  设立时，瑞安市国环螺钉厂出资结构如下：  股东名称  注册资本（万元）  出资比例（%）  孙国奉  11.00  35.48  孙国敏  10.00  32.26  张松
FP,001282__增资_018,001282,,增资,孙国敏,MD p449,奉出资11 万元；张松满出资10 万元；孙国敏出资10 万元。  设立时，瑞安市国环螺钉厂出资结构如下：  股东名称  注册资本（万元）  出资比例（%）  孙国奉  11.00  35.48  孙国敏  10.00  32.26  张松满  10.00  3
FP,001282__增资_019,001282,,增资,原股东孙国奉,MD p450,8 万元，新增注册资本57 万元，其中 原股东孙国奉出资21 万元，原股东孙国敏出资14 万元，原股东张松满出资14 万元，新股东张银宽出资8 万元。  本次增资后，瑞安市三联锻压厂出资结构如下：  股东名称  注册资本（万元）  出资比例（%）  出资方式  孙国
FP,001282__增资_020,001282,,增资,原股东孙国敏,MD p450,万元，其中 原股东孙国奉出资21 万元，原股东孙国敏出资14 万元，原股东张松满出资14 万元，新股东张银宽出资8 万元。  本次增资后，瑞安市三联锻压厂出资结构如下：  股东名称  注册资本（万元）  出资比例（%）  出资方式  孙国奉  32.00  36.3
FP,001282__增资_021,001282,,增资,原股东张松满,MD p450,21 万元，原股东孙国敏出资14 万元，原股东张松满出资14 万元，新股东张银宽出资8 万元。  本次增资后，瑞安市三联锻压厂出资结构如下：  股东名称  注册资本（万元）  出资比例（%）  出资方式  孙国奉  32.00  36.36  货币  孙国敏  24
FP,001282__增资_022,001282,,增资,新股东张银宽,MD p450,14 万元，原股东张松满出资14 万元，新股东张银宽出资8 万元。  本次增资后，瑞安市三联锻压厂出资结构如下：  股东名称  注册资本（万元）  出资比例（%）  出资方式  孙国奉  32.00  36.36  货币  孙国敏  24.00  27.27  货
FP,001282__增资_023,001282,,增资,以实物,MD p450,张松满以货币方式出资 21.31 万元、以实物出资54.79 万元；原股东孙国敏出资76.10 万元。  本次增资后，温州三联出资结构如下：  股东名称  注册资本（万元）  出资比例（%）  出资方式  孙国奉  107.80  35.00  货币  张松满  4
FP,001282__增资_026,001282,,增资,货币资金,MD p451,"房屋和土地使用权）出资1,100 万元，货币资金出资200 万元。根据中 水致远资产评估有限公司于2017 年9 月16 日出具的中水致远评报字【2017】第 020258 号《温州三联锻造有限公司拟以部分资产出资项目的资产评估报告》， 截至2017 年8 月31"
FP,301563_20080507_设立_000,301563,2008-05-07,设立,（待识别）,MD p20,芯城（上海）互联网科 技股份有限公司  成立日期  2008 年5 月7 日   
FP,301563_20151013_整体变更_001,301563,2015-10-13,整体变更,（待识别）,MD p54,"芯城（上海）互联网科技股份有限公司。  2015 年10 月13 日，致同会计师事务所出具致同审字（2015）第 350ZB0228 号《审计报告》，截至2015 年8 月31 日，有限公司的净资产为 45,010,412.64 元。  2015 年10 月14 日，上海立信资产评估有限公司出具了信资评报字（2015） 第415 号《上海云汉电子有限公司拟公司改制整体资产评估报告书》，有限公 司以2015 年8 月31 日为基准日的净资产评估值为4,773.16 万元，高于公司拟 整体变更的股本，符合《公司法》等法律法规的规定。  2015 年10 月15 日，全体发起人签署了《云汉芯城（上海"
FP,301563_201806_增资_008,301563,2018-06,增资,（待识别）,MD p59,"00,000  100.00   （二）2018 年6 月至7 月，股份公司增加注册资本暨第二次股权转让  2018 年6 月12 日，发行人与国科瑞华、CASREV FUND、中科贵银、夏东、 南山富海、珠海拓域、曾烨、刘云锋、为赛咨询、力源信息、东方富海、芜湖 富海、深创投、天健创投、镇江红土、昆山红土、富海深湾、富海节能、临港 投资、鸿迪投资签署了《关于云汉芯城（上海）互联网科技股份有限公司之增 资与股权转让协议》，约定该协议相关方对发行人增资，以及受让发行人股份 事宜。根据该协议，国科瑞华以现金7,412 万元认缴新增注册资本254.4787 万 元；CASREV FUND 以现金1,"
FP,301563__增资_002,301563,,增资,（待识别）,MD p55,子有限公司，注册资本为50 万元。其中：深圳云汉电子认缴出资 25 万元，占注册资本的50%；刘云锋认缴出资25 万元，占注册资本的50%。 本次增资各方均以自有资金出资，资金来源合法合规。  2008 年5 月5 日，上海德欣会计师事务所有限公司对上海云汉电子有限公 司
FP,301563__增资_003,301563,,增资,刘云锋认缴,MD p55,缴出资 25 万元，占注册资本的50%；刘云锋认缴出资25 万元，占注册资本的50%。 本次增资各方均以自有资金出资，资金来源合法合规。  2008 年5 月5 日，上海德欣会计师事务所有限公司对上海云汉电子有限公 司（筹）截止2008 年5 月4 日的出资情况进
FP,301563__增资_004,301563,,增资,国科瑞华,MD p59,"，以及受让发行人股份 事宜。根据该协议，国科瑞华以现金7,412 万元认缴新增注册资本254.4787 万 元；CASREV FUND 以现金1,800 万元的等值美元认缴新增注册资本61.8 万元； 中科贵银以现金1,584 万元认缴新增注册资本54.384 万元；夏东以"
FP,301563__增资_005,301563,,增资,中科贵银,MD p59,"值美元认缴新增注册资本61.8 万元； 中科贵银以现金1,584 万元认缴新增注册资本54.384 万元；夏东以现金204 万 元认缴新增注册资本7.004 万元；南山富海以现金3,000 万元认缴新增注册资本 103 万元；珠海拓域以现金1,000 万元认缴新增注册资本3"
FP,301563__增资_006,301563,,增资,南山富海,MD p59,"万 元认缴新增注册资本7.004 万元；南山富海以现金3,000 万元认缴新增注册资本 103 万元；珠海拓域以现金1,000 万元认缴新增注册资本34.3333 万元。同时， 该协议还约定，曾烨将其持有的发行人51.5 万股股份转让予富海节能，转让价 格为1,500 万元"
FP,301563__增资_007,301563,,增资,珠海拓域,MD p59,"0 万元认缴新增注册资本 103 万元；珠海拓域以现金1,000 万元认缴新增注册资本34.3333 万元。同时， 该协议还约定，曾烨将其持有的发行人51.5 万股股份转让予富海节能，转让价 格为1,500 万元；曾烨将其持有的发行人18.025 万股股份转让予临港投资，转"
FP,301563__增资_009,301563,,增资,李文发,MD p60,共计120 万元，每股价格1 元。其中，李文发以现金20 万元认缴 新增注册资本20 万元；秦国君以现金20 万元认缴新增注册资本20 万元；李剑 峰以现金20 万元认缴新增注册资本20 万元；周雪峰以现金60 万元认缴新增注 册资本60 万元。  2018 年6 
FP,301563__增资_010,301563,,增资,秦国君,MD p60,20 万元认缴 新增注册资本20 万元；秦国君以现金20 万元认缴新增注册资本20 万元；李剑 峰以现金20 万元认缴新增注册资本20 万元；周雪峰以现金60 万元认缴新增注 册资本60 万元。  2018 年6 月28 日，发行人就夏东、南山富海、珠海拓域、李文发
FP,301563__增资_011,301563,,增资,周雪峰,MD p60,"金20 万元认缴新增注册资本20 万元；周雪峰以现金60 万元认缴新增注 册资本60 万元。  2018 年6 月28 日，发行人就夏东、南山富海、珠海拓域、李文发、秦国君、 李剑峰、周雪峰向发行人增资事宜办理完成工商变更登记，发行人的注册资本 由4,000 万元增"
FP,301581_200906_增资_013,301581,2009-06,增资,（待识别）,MD p47,并前，昆山谷捷历次股权和股东变化情况  2009 年6 月30 日，昆山谷捷召开股东会，审议通过《昆山谷捷金属制品有 限公司章程》。根据该公司章程，昆山谷捷设立时注册资本为100 万元，其中吴 斌认缴出资60 万元；张俊武认缴出资20 万元；邓亮认缴出资10 万元；王凌峰 认缴出资10 万元。  2010 年3 月22 日，昆山谷捷召开股东会，同意王凌峰将其所持昆山谷捷10% 股权转让给周斌，邓亮将其所持昆山谷捷10%股权转让给周斌；同日，周斌分别 与王凌峰、邓亮签订《股权转让协议》。  2012 年4 月23 日，昆山谷捷召开股东会，同意新增注册资本100 万元，黄 山市化工总厂、吴斌、张俊
FP,301581_20090706_设立_008,301581,2009-07-06,设立,（待识别）,MD p46,公司名称  昆山谷捷金属制品有限公司  成立日期  2009 年7 月6 日  法定代表人  胡恩谓   
FP,301581_20120612_设立_000,301581,2012-06-12,设立,（待识别）,MD p17," 发行人名称  黄山谷捷股份有限公司  成立日期  2012 年6 月12 日（有限公 司）；2022 年9 月13 日（股 份有限公司）  注册资本  6,000 万元  法定代表人  胡恩谓  注册地址  安徽省黄山市徽州区城北 工业园文峰西路10 号  主要生产经营地 址"
FP,301581_202109_增资_006,301581,2021-09,增资,（待识别）,MD p45,     招股说明书  1-1-44  2021 年9 月19 日，谷捷有限召开股东会，同意上述增资扩股事项。  2021 年11 月11 日，谷捷有限取得了黄山市市场监督管理局为其换发的营 业执照（统一社会信用代码：913410045986552970）。  2022 年1 月17 日，中审众环会计师出具《验资报告》（众环验字（2022） 0110017 号），确认截至2021 年12 月31 日，谷捷有限已收到股东赛格高技术 和上汽科技缴纳的实收资本514.2857 万元，出资方式为货币。  本次增资完成后，公司股权结构如下：  序号  股东姓名/名称  出资额（万元）  出资比例（%） 
FP,301581_202205_增资_007,301581,2022-05,增资,（待识别）,MD p45,元由员工持股平 台黄山佳捷全额认缴。  2022 年5 月24 日，谷捷有限与黄山佳捷签署《黄山谷捷散热科技有限公司 增资扩股协议》，新增注册资本90.2256 万元由黄山佳捷全额认缴，增资价格为 23.55 元/注册资本，出资方式为货币。  2022 年5 月26 日，谷捷有限取得了黄山市市场监督管理局为其换发的营业  
FP,301581_20220805_整体变更_002,301581,2022-08-05,整体变更,（待识别）,MD p39,"100.00  2、股份公司设立情况  2022 年8 月5 日，中审众环会计师出具《审计报告》（众环审字（2022） 0113941号），确认截至2022 年5 月31日，谷捷有限经审计后的净资产为20,152.51 万元。  2022 年8 月7 日，中联国信出具《资产评估报告》 （皖中联国信评报字（2022） 第223 号），确认截至2022 年5 月31 日，谷捷有限净资产评估值为28,244.00 万元。  2022 年8 月24 日，黄山市供销社、黄山供销集团出具《关于黄山谷捷散热 科技有限公司整体改制变更设立股份有限公司的批复》（黄供集团[2022]44 号） 注1，同意谷捷有限"
FP,301581__吸收合并_005,301581,,吸收合并,（待识别）,MD p43,"1 年4 月7 日，谷捷有限召开股东会，吸收合并后谷捷有限的注册资本 变更为1,200 万元，其中黄山供销集团出资936 万元，张俊武出资132 万元，周 斌出资132 万元；同日，谷捷有限与昆山谷捷再次签订《吸收合并协议》，进一 步明确了双方权利义务等条款。  2021 年4 月13 日，"
FP,301581__增资_001,301581,,增资,（待识别）,MD p38," 日，谷捷有限股东昆山谷捷作出股东决定，同意由昆山谷捷 出资1,000 万元，设立谷捷有限。  2012 年6 月12 日，安徽天正达会计师事务所出具《验资报告》（皖天会验 字[2012]第261 号），确认截至2012 年6 月12 日，谷捷有限已收到昆山谷捷缴 纳的注册资"
FP,301581__增资_003,301581,,增资,其中黄山供销集团,MD p43,"有限的注册资本 变更为1,200 万元，其中黄山供销集团出资936 万元，张俊武出资132 万元，周 斌出资132 万元；同日，谷捷有限与昆山谷捷再次签订《吸收合并协议》，进一 步明确了双方权利义务等条款。  2021 年4 月13 日，谷捷有限取得了黄山市徽州区市场监督"
FP,301581__增资_004,301581,,增资,张俊武,MD p43,万元，其中黄山供销集团出资936 万元，张俊武出资132 万元，周 斌出资132 万元；同日，谷捷有限与昆山谷捷再次签订《吸收合并协议》，进一 步明确了双方权利义务等条款。  2021 年4 月13 日，谷捷有限取得了黄山市徽州区市场监督管理局为其换发 的营业执
FP,301581__增资_009,301581,,增资,斌认缴,MD p47,捷设立时注册资本为100 万元，其中吴 斌认缴出资60 万元；张俊武认缴出资20 万元；邓亮认缴出资10 万元；王凌峰 认缴出资10 万元。  2010 年3 月22 日，昆山谷捷召开股东会，同意王凌峰将其所持昆山谷捷10% 股权转让给周斌，邓亮将其所持昆山谷
FP,301581__增资_010,301581,,增资,张俊武认缴,MD p47,0 万元，其中吴 斌认缴出资60 万元；张俊武认缴出资20 万元；邓亮认缴出资10 万元；王凌峰 认缴出资10 万元。  2010 年3 月22 日，昆山谷捷召开股东会，同意王凌峰将其所持昆山谷捷10% 股权转让给周斌，邓亮将其所持昆山谷捷10%股权转让给周斌；同
FP,301581__增资_011,301581,,增资,邓亮认缴,MD p47,资60 万元；张俊武认缴出资20 万元；邓亮认缴出资10 万元；王凌峰 认缴出资10 万元。  2010 年3 月22 日，昆山谷捷召开股东会，同意王凌峰将其所持昆山谷捷10% 股权转让给周斌，邓亮将其所持昆山谷捷10%股权转让给周斌；同日，周斌分别 与王凌峰、
FP,301581__增资_012,301581,,增资,认缴,MD p47, 万元；邓亮认缴出资10 万元；王凌峰 认缴出资10 万元。  2010 年3 月22 日，昆山谷捷召开股东会，同意王凌峰将其所持昆山谷捷10% 股权转让给周斌，邓亮将其所持昆山谷捷10%股权转让给周斌；同日，周斌分别 与王凌峰、邓亮签订《股权转让协议》。 
FP,603418_19921204_设立_000,603418,1992-12-04,设立,（待识别）,MD p98,（一）有限责任公司的设立情况  友升有限成立于 1992 年 12 月 4 日，由徐泾工业公司、友升太平洋美国共同出资设立的中外合资有限责任公司，注册资本为 400万美元。  1992 年 10 月 22 日，青浦县人民政府出具《青浦县人民政府关于中美合资经营“上海友升铝业有限
FP,603418_20030721_设立_007,603418,2003-07-21,设立,（待识别）,MD p101,及境外律师出具的境外法律意见书，美国日升成立于2003年 7月 21日，注册地址为美国亚利桑那州，股东和法定代表人为占庆华。占庆华为罗世兵的母亲，其受罗世兵委托于 2003 年 7 月 21 日设立美国日升。本次股权转让后，罗世兵通过美国日升间接持有友升有限 55%股权
FP,603418_202005_增资_006,603418,2020-05,增资,（待识别）,MD p99,"会计师出具的《审计报告》，友升有限截至 2020年 5月 31日的净资产为 40,482.37 万元。  沃克森评估于 2020 年 7 月 23 日出具了沃克森评报字（2020）第 1025 号《上海友升铝业有限公司拟变更设立股份公司涉及的上海友升铝业有限公司净资产资产评估报告》，根据该评估报告，截至 2020年 5月 31日，友升有限的净资产评估值为 48,659.65 万元。  2020年 7月 27日，友升有限股东会作出决议，同意根据会计师出具的《审计报告》，以友升有限截至 2020 年 5 月 31 日的净资产 40,482.37 万元按 3.3735:1的比例折合股本 12,000"
FP,603418__增资_001,603418,,增资,（待识别）,MD p99, 400万美元注册资金已全部到位。其中，徐泾工业公司以土地使用权出资 99.12 万美元，以货币出资140.88万美元；友升太平洋美国以货币出资 160.00万美元。  # （二）股份有限公司的设立情况  公司由上海友升铝业有限公司整体变更设立。  根据会计师出具的《审计报告》，友升有限
FP,603418__增资_002,603418,,增资,以货币,MD p99,司以土地使用权出资 99.12 万美元，以货币出资140.88万美元；友升太平洋美国以货币出资 160.00万美元。  # （二）股份有限公司的设立情况  公司由上海友升铝业有限公司整体变更设立。  根据会计师出具的《审计报告》，友升有限截至 2020年 5月 31日
FP,603418__增资_003,603418,,增资,新增注册资本由金浦临港基金,MD p99,"2,000万元增加至 13,380万元，新增注册资本由金浦临港基金出资 840 万元、金浦科创基金出资 360 万元、上海骁墨出资 180 万元，出资方式均为货币资金，新增股份的认购价格为 8.3333元/股。  2020年 9月 30日，友升股份完成了上述增资的工商变更登记手续，并"
FP,603418__增资_004,603418,,增资,金浦科创基金,MD p99,册资本由金浦临港基金出资 840 万元、金浦科创基金出资 360 万元、上海骁墨出资 180 万元，出资方式均为货币资金，新增股份的认购价格为 8.3333元/股。  2020年 9月 30日，友升股份完成了上述增资的工商变更登记手续，并取得了由上海市市场监督管理局换发
FP,603418__增资_005,603418,,增资,上海骁墨,MD p99, 万元、金浦科创基金出资 360 万元、上海骁墨出资 180 万元，出资方式均为货币资金，新增股份的认购价格为 8.3333元/股。  2020年 9月 30日，友升股份完成了上述增资的工商变更登记手续，并取得了由上海市市场监督管理局换发的《营业执照》。  本次增资
FP,603418__股权转让_008,603418,,股权转让,第一美亚基金,MD p101,持的形成  1）2003年 7月 3日，第一美亚基金向陈桂荣转让其所持有第一美亚 100%的股权，存在股权代持的情况  2003年 7月 3日，陈桂荣与第一美亚基金签署了《股权转让协议》，约定第一美亚基金以 6.0753 万美元的价格向陈桂荣转让其所持有第一美亚 100%的股权，陈桂荣间接取得友升有限 55%股权。陈桂荣系罗世兵兄弟之配偶，与罗世兵之间存在委托持股的情况，陈桂荣作为名义股东不实际参与经营管理，双方均确认属于代
FP,603418__股权转让_009,603418,,股权转让,陈桂荣,MD p101,持的形成  1）2003年 7月 3日，第一美亚基金向陈桂荣转让其所持有第一美亚 100%的股权，存在股权代持的情况  2003年 7月 3日，陈桂荣与第一美亚基金签署了《股权转让协议》，约定第一美亚基金以 6.0753 万美元的价格向陈桂荣转让其所持有第一美亚 100%的股权，陈桂荣间接取得友升有限 55%股权。陈桂荣系罗世兵兄弟之配偶，与罗世兵之间存在委托持股的情况，陈桂荣作为名义股东不实际参与经营管理，双方均确认属于代
FP,603418__股权转让_010,603418,,股权转让,的价格,MD p101,约定第一美亚基金以 6.0753 万美元的价格向陈桂荣转让其所持有第一美亚 100%的股权，陈桂荣间接取得友升有限 55%股权。陈桂荣系罗世兵兄弟之配偶，与罗世兵之间存在委托持股的情况，陈桂荣作为名义股东不实际参与经营管理，双方均确认属于代持。  2）2003年 7月 30日，第一美亚向美国日升转让其所持有的友升有限 55%股权，存在股权代持的情况  2003 年 7 月 30 日，第一美亚与美国日升签署《股权转让协议》，约定第一美亚将其持有的友升有限 55%股权转让给美国日升，第一美亚不再持有友升有限股权，该次转让系由罗世兵同一控制下的两家企业进行的转让，未支付对价。根据公司提供的资料及境外
FP,688758_20020214_设立_003,688758,2002-02-14,设立,（待识别）,MD p67,"  已发行股份：  85,599 股  成立日期：  2002 年2 月14 日  股权结构：  序号  股东名称  股权比例  1  赛分科技  92.76%  2  HYL SERVICES, LLC1  7.24%  主营业务  主要从事分析色谱产品的研发、生产及销售  在"
FP,688758_20030310_设立_007,688758,2003-03-10,设立,（待识别）,MD p70,法人独资）  法定代表人：  黄学英  成立日期：  2003 年3 月10 日  注销日期：  2021 年6 月17 日  经营范围：  研究、开发、生产化学分析仪器，销售自产产品，并提供相关技术 咨询与技术服务；上述产品同类商品的批发、进出口、佣金代理（拍 卖除外）及相关配
FP,688758_20090316_设立_000,688758,2009-03-16,设立,（待识别）,MD p26,"行人名称 苏州赛分科技股份有限公 司  成立日期  2009 年3 月16 日  注册资本  366,488,394 元  法定代表人  黄学英  注册地址  中国（江苏）自由贸易试 验区苏州片区苏州工业园 区集贤街11 号  主要生产经营地 址  中国（江苏）自由贸易试验区 "
FP,688758_20171205_设立_008,688758,2017-12-05,设立,（待识别）,MD p71, 万元  执行事务合伙人：  黄学英  成立日期：  2017 年12 月5 日  营业范围：  企业管理服务及咨询、商务信息咨询、经济信息咨询。（依法须经批 准的项目，经相关部门批准后方可开展经营活动）  截至本招股说明书签署之日，苏州贤达股权结构如下：  序号  股东姓名  
